 12.22 -10.85 2.44 19.19 19.17 16.22 19.55 5.98 36.48 9.86 8.47 14.49 12.73 8.91 22.71 3.14 15.70 -3.44 5.45 -0.21 28.30 -8.59 14.78 5.67 -5.86 7.27 3.69 32.13 14.40 9.48
 11.86 -10.38 1.77 19.05 18.34 15.80 18.63 5.26 35.70 9.92 8.19 14.31 11.51 9.00 21.98 2.95 15.89 -3.37 5.20 -0.26 27.21 -8.59 14.27 5.42 -5.89 6.88 3.51 31.47 14.22 8.94
 11.43 -10.50 1.38 18.87 17.63 15.59 18.15 4.63 35.58 9.89 7.97 14.20 10.54 9.08 21.75 2.85 16.19 -3.34 4.79 -0.58 26.52 -8.90 13.74 5.20 -6.14 6.52 3.20 31.12 14.10 8.42
 11.22 -10.70 1.14 19.13 17.08 15.63 17.78 4.15 35.87 9.85 7.89 14.26 9.68 9.35 21.72 2.77 16.60 -3.04 4.70 -0.71 25.96 -9.27 13.46 5.12 -6.50 6.27 2.96 31.10 14.15 8.14
 11.22 -10.91 0.96 19.39 16.73 15.78 17.75 3.76 36.30 10.09 7.89 14.52 8.91 9.68 22.10 2.75 17.13 -2.77 4.62 -0.80 25.80 -9.53 13.28 5.28 -6.55 6.16 2.86 31.33 14.38 8.03
 10.85 -10.89 0.57 19.32 15.94 15.61 17.17 3.17 36.03 9.98 7.58 14.34 7.70 9.93 21.58 2.52 17.23 -2.59 4.29 -1.10 24.92 -9.73 12.80 5.02 -6.81 5.90 2.42 30.86 14.23 7.63
 11.09 -10.40 0.76 19.55 15.57 15.72 17.11 3.14 36.06 10.38 7.84 14.75 7.14 10.44 21.59 2.91 17.67 -1.81 4.57 -0.66 24.33 -9.23 12.69 5.42 -6.33 6.07 2.64 30.80 14.50 7.68
 10.77 -11.06 0.35 19.60 14.98 15.55 16.77 2.45 36.44 10.22 7.49 14.61 6.05 10.52 21.52 2.49 17.77 -1.93 4.17 -1.14 23.79 -9.91 12.23 5.22 -6.85 5.74 1.99 30.77 14.37 7.26
 10.99 -10.98 0.46 19.88 14.70 15.67 16.70 2.32 36.84 10.42 7.48 14.94 5.41 11.10 21.56 2.60 18.24 -1.40 4.29 -1.07 23.44 -9.84 12.12 5.46 -6.79 5.81 1.78 30.88 14.69 7.36
 10.77 -11.06 0.18 19.64 13.99 15.35 16.23 1.83 36.64 10.22 7.21 14.80 4.38 11.27 21.14 2.45 18.26 -1.25 4.03 -1.32 22.56 -10.08 11.50 5.38 -7.18 5.52 1.31 30.47 14.47 6.94
 10.85 -10.88 0.12 19.53 13.43 15.24 15.92 1.58 36.52 10.35 7.13 14.91 3.44 11.59 20.83 2.33 18.43 -0.98 3.84 -1.47 21.79 -9.99 11.21 5.51 -7.08 5.48 1.05 30.27 14.58 6.84
 11.03 -10.87 0.30 19.49 13.11 15.24 15.96 1.42 36.73 10.39 7.02 15.09 2.90 12.03 20.89 2.44 18.69 -0.64 3.86 -1.44 21.28 -9.84 11.02 5.72 -7.08 5.58 0.96 30.18 14.65 6.87
 10.76 -11.06 0.06 19.24 12.44 14.87 15.46 0.97 36.55 10.15 6.67 15.03 2.02 12.15 20.34 2.13 18.53 -0.66 3.53 -1.88 20.46 -10.17 10.42 5.60 -7.58 5.36 0.43 29.79 14.38 6.50
 11.20 -11.34 0.49 19.62 12.59 15.40 15.94 1.08 37.67 10.41 6.74 15.57 1.94 12.87 20.91 2.38 19.18 -0.29 3.59 -1.82 20.73 -10.22 10.50 5.99 -7.87 5.71 0.51 30.42 14.80 6.76
 10.87 -11.78 0.17 19.23 11.93 14.87 15.47 0.48 37.37 10.09 6.30 15.30 1.06 12.79 20.44 2.08 18.90 -0.57 3.11 -2.40 19.83 -10.55 9.96 5.81 -8.35 5.32 0.05 30.11 14.43 6.31
 10.89 -11.39 0.63 19.19 11.63 14.78 15.31 0.49 37.05 10.04 6.36 15.38 1.02 13.20 20.20 2.34 18.89 -0.15 3.21 -2.29 19.27 -10.12 9.67 6.07 -8.29 5.46 0.31 29.74 14.33 6.40
 10.98 -11.33 0.77 19.13 11.18 14.52 15.08 0.22 36.96 10.09 6.08 15.33 0.49 13.66 19.85 2.46 18.88 -0.10 3.03 -2.56 18.71 -10.08 9.27 6.24 -8.54 5.34 0.35 29.48 14.17 6.28
 11.24 -10.93 1.48 19.55 11.28 14.72 15.24 0.59 37.06 10.23 6.41 15.57 0.87 14.32 19.98 3.07 19.05 0.55 3.43 -2.26 18.68 -9.55 9.23 6.91 -8.34 5.73 0.85 29.53 14.23 6.68
 11.07 -11.54 1.58 19.62 11.20 14.69 15.28 0.48 37.32 10.03 6.19 15.51 1.05 14.39 20.01 3.13 18.84 0.39 3.12 -2.60 18.47 -9.71 9.02 7.00 -8.76 5.88 0.92 29.85 13.97 6.74
 11.07 -11.83 2.16 20.01 11.20 14.80 15.64 0.68 37.83 10.09 6.25 15.72 1.51 14.79 20.31 3.62 18.91 0.68 3.27 -2.65 18.65 -9.56 8.79 7.42 -8.83 6.11 1.34 30.17 13.84 6.91
 10.95 -11.83 2.62 20.24 11.10 14.62 15.76 0.94 37.56 9.99 6.19 15.69 2.02 14.92 20.35 4.08 18.62 0.99 3.33 -2.56 18.42 -9.09 8.44 7.71 -8.76 6.36 1.84 30.06 13.48 7.08
 10.61 -12.25 3.22 20.69 11.07 14.50 15.80 1.24 37.48 9.66 6.17 15.49 2.86 15.12 20.11 4.70 18.27 1.21 3.38 -2.50 18.15 -8.80 8.03 7.93 -8.87 6.69 2.28 29.92 12.89 7.22
 10.53 -12.26 4.19 21.48 11.47 14.67 16.43 2.06 37.57 9.66 6.63 15.62 4.27 15.34 20.53 5.75 18.06 1.89 3.90 -2.05 18.48 -8.08 8.01 8.42 -8.41 7.49 3.11 30.15 12.74 7.72
 10.01 -12.69 4.82 22.00 11.53 14.46 16.51 2.46 37.28 9.32 6.57 15.32 5.38 15.26 20.34 6.41 17.70 2.13 3.94 -1.85 18.38 -7.68 7.46 8.61 -8.43 7.82 3.55 29.89 12.22 7.89
 9.94 -11.84 6.34 23.01 12.18 14.90 17.29 3.90 36.93 9.56 7.34 15.46 7.42 15.73 20.71 8.03 17.59 3.48 4.98 -0.70 18.71 -6.10 7.57 9.49 -7.33 8.90 4.83 29.65 12.20 8.62
 9.63 -12.01 7.65 24.21 12.81 15.29 18.14 5.09 37.15 9.44 7.93 15.54 9.59 15.96 21.21 9.35 17.57 4.45 5.64 0.11 19.24 -5.25 7.46 10.00 -6.87 10.03 5.79 29.80 12.15 9.15
 9.52 -11.85 9.46 25.81 13.75 16.06 19.23 6.82 37.25 9.42 8.86 15.76 12.18 16.43 21.65 11.14 17.55 5.66 6.77 1.46 19.99 -4.02 7.67 10.84 -5.99 11.68 7.02 29.89 12.26 10.04
 9.71 -10.55 11.73 27.78 15.09 17.15 20.58 9.17 37.20 9.88 10.47 16.14 15.40 17.35 22.13 13.47 17.94 7.60 8.50 3.54 20.89 -1.92 8.28 11.99 -4.53 13.80 8.77 29.79 12.81 11.38
 9.49 -10.39 13.92 29.58 16.32 18.46 22.05 11.26 37.62 9.67 11.73 16.43 18.53 17.82 23.08 15.38 18.18 9.17 9.82 5.17 22.16 -0.90 8.62 12.80 -3.74 15.63 10.02 29.84 13.29 12.23
 10.03 -9.41 16.87 31.99 18.41 20.55 24.26 14.17 38.66 10.12 13.84 17.33 22.43 19.18 24.59 18.14 19.25 11.60 11.93 7.63 24.21 0.85 9.64 14.22 -2.21 18.10 11.90 30.41 14.62 13.87
 10.00 -8.13 19.40 33.63 19.72 22.01 25.52 16.67 38.27 10.04 15.48 17.59 25.82 20.00 25.10 20.37 19.47 13.66 13.72 9.92 25.18 2.53 10.39 15.09 -0.73 20.24 13.53 29.83 15.30 15.05
 10.11 -7.54 22.47 36.20 21.50 24.25 27.45 19.66 39.13 9.96 17.65 18.05 29.67 21.18 26.11 23.01 20.32 15.82 15.68 12.49 26.90 3.76 11.24 16.10 0.29 22.81 15.17 30.04 16.40 16.43
 11.78 -4.55 26.67 38.96 24.45 27.63 30.23 23.86 40.12 11.22 21.00 19.70 34.35 23.53 28.12 26.70 22.29 19.48 19.11 16.65 29.67 6.71 13.68 18.38 3.24 26.39 18.22 30.67 18.83 19.12
 12.93 -2.67 30.99 41.82 27.31 31.26 33.33 27.77 41.89 11.80 24.03 21.33 39.10 25.99 30.59 30.39 24.47 22.91 22.34 20.34 32.64 8.76 15.76 20.48 5.45 29.67 20.92 31.49 21.17 21.64
 13.40 -1.20 34.38 43.59 29.31 34.05 35.15 30.93 42.51 11.73 26.25 21.97 42.57 27.51 31.77 33.05 25.80 25.28 24.72 23.23 34.65 10.13 17.29 21.69 6.81 31.98 22.75 31.17 22.67 23.40
 14.50 0.79 38.13 45.21 31.61 37.38 37.56 34.24 43.65 12.01 28.67 23.20 46.08 29.58 33.78 36.04 27.87 28.07 27.54 26.50 37.23 11.79 19.34 23.51 8.66 34.43 24.90 31.35 24.72 25.52
 16.39 3.51 42.29 47.22 34.37 41.18 40.43 37.86 45.43 12.95 31.63 25.11 49.85 32.29 36.45 39.50 30.78 31.52 30.90 30.12 40.41 14.09 21.97 25.99 11.26 37.20 27.78 31.97 27.32 28.19
 18.12 6.68 46.21 48.75 36.84 44.66 42.91 41.30 46.59 13.92 34.25 26.86 52.98 34.99 38.69 42.87 33.56 34.70 34.13 33.67 43.01 16.62 24.47 28.46 13.88 39.65 30.54 32.12 29.73 30.75
 22.26 11.63 51.66 51.91 41.25 50.06 47.30 46.16 50.33 17.19 38.52 30.83 57.50 39.53 43.21 47.68 38.43 39.44 39.13 38.63 47.93 20.76 29.05 33.02 18.26 43.69 35.18 34.71 34.17 35.28
 23.14 14.03 54.97 52.23 42.83 52.88 49.03 48.56 50.90 17.14 39.94 31.84 59.53 41.58 45.05 50.28 40.79 41.83 41.53 40.97 50.18 22.18 30.58 35.04 19.82 44.81 37.18 33.65 35.68 36.89
 25.57 17.54 57.46 52.21 44.69 55.59 50.98 50.40 52.26 18.77 41.39 34.10 60.76 43.81 47.74 52.55 43.63 44.29 44.08 43.14 52.54 24.53 33.04 37.73 22.62 45.99 39.54 34.01 37.96 39.05
 27.66 20.48 60.69 52.78 46.77 59.04 53.68 52.60 54.47 19.70 42.80 36.31 62.68 46.58 51.10 55.26 46.95 46.81 46.97 45.33 55.98 26.10 35.30 40.81 24.54 47.12 41.95 34.13 40.25 41.05
 30.87 25.40 63.90 53.58 49.33 62.27 56.23 55.20 56.55 22.41 44.83 39.54 64.41 49.86 54.52 58.43 50.66 50.25 50.33 48.26 59.03 29.52 38.33 44.69 28.10 48.88 45.17 34.93 43.16 43.73
 33.57 29.08 66.07 53.51 51.13 64.78 58.48 56.66 58.54 24.34 45.80 42.18 65.48 52.35 57.93 60.49 53.64 52.65 52.81 49.95 61.97 31.73 40.56 47.86 30.68 49.66 47.41 35.70 45.50 45.61
 33.94 30.85 65.54 50.80 50.28 64.45 57.94 55.27 57.78 24.30 44.22 42.47 63.49 52.38 58.65 59.92 54.02 52.64 52.71 49.16 61.94 31.78 40.39 48.57 31.08 47.74 47.22 33.83 45.39 44.77
 36.40 34.20 66.44 49.97 51.15 65.79 59.30 55.71 59.01 26.40 44.49 44.78 63.44 54.01 61.44 60.95 56.16 54.34 54.20 49.92 63.80 33.54 41.89 51.09 33.31 47.55 48.74 34.28 47.07 45.82
 39.52 38.43 67.99 49.96 52.68 67.69 61.38 56.69 61.14 29.19 45.48 47.83 63.91 56.39 65.08 62.58 58.87 57.00 56.45 51.40 66.42 36.00 44.11 54.35 36.30 48.02 50.85 35.57 49.42 47.61
 39.21 39.32 66.25 46.72 50.81 66.10 60.11 54.28 59.83 28.81 43.18 47.57 61.19 55.55 65.36 60.86 58.18 56.26 55.28 49.54 65.52 35.11 43.01 54.15 36.12 45.25 49.76 33.56 48.45 45.82
 42.51 43.22 67.15 46.60 52.20 67.28 62.09 54.99 61.92 32.32 44.28 50.59 61.26 57.52 68.92 61.79 60.32 58.60 57.04 50.57 67.76 37.58 45.34 56.89 39.41 45.58 51.68 35.84 50.90 47.55
 41.69 42.86 64.34 42.95 49.74 64.81 60.22 51.85 60.23 31.43 41.51 49.58 57.84 55.76 68.77 58.95 58.63 57.12 55.00 47.80 66.21 35.75 43.64 55.78 38.48 41.91 49.65 33.93 49.27 45.28
 42.59 44.37 63.12 41.51 48.93 63.49 59.78 50.55 59.69 32.68 40.87 50.08 56.19 55.63 69.65 57.78 58.08 57.47 54.62 46.96 65.98 36.11 43.69 56.07 39.79 40.47 49.51 34.06 49.25 44.87
 40.78 42.81 59.37 37.38 45.82 59.98 57.23 46.63 57.33 31.19 37.68 48.22 52.14 53.01 68.73 53.87 55.21 55.33 51.64 43.28 63.67 33.37 41.30 53.71 38.29 36.19 46.68 31.98 46.85 41.88
 41.97 44.08 57.84 35.93 45.24 58.49 57.01 45.34 57.14 32.90 37.44 48.96 50.48 52.58 69.84 52.28 54.68 55.38 51.04 42.27 63.46 33.73 41.71 53.76 39.86 34.68 46.52 33.11 47.04 41.77
 39.74 41.11 53.06 31.82 41.66 54.01 53.82 40.95 54.23 31.12 34.14 46.35 45.93 48.91 67.82 47.47 50.88 52.23 47.17 38.00 60.25 30.52 38.94 50.38 37.89 30.20 42.85 31.55 44.02 38.55
 39.13 40.11 49.97 29.68 39.94 51.01 52.17 38.37 52.51 31.14 32.82 45.34 43.25 47.06 66.86 44.53 48.63 50.67 44.96 35.80 58.36 29.34 37.86 48.61 37.97 27.71 41.17 31.57 42.64 37.15
 37.40 37.38 45.82 26.05 37.06 47.17 49.86 34.56 50.29 29.62 30.23 43.34 39.44 43.81 65.69 40.39 45.60 48.20 41.55 32.12 55.80 26.61 35.60 45.50 36.80 23.88 38.24 30.73 40.25 34.64
 36.11 35.25 42.23 23.50 34.98 43.92 47.81 31.71 48.27 28.96 28.70 41.69 36.50 41.32 64.04 37.11 43.18 45.88 38.89 29.42 53.35 24.85 34.04 42.87 36.16 21.23 35.89 30.61 38.43 32.95
 34.85 32.95 38.77 20.90 32.85 40.64 45.88 28.76 46.38 28.10 27.11 40.07 33.74 38.63 62.63 33.89 40.80 43.79 35.94 26.78 50.83 23.10 32.36 40.28 35.71 18.71 33.69 30.53 36.56 31.31
 32.12 28.25 33.43 17.13 29.39 35.96 42.47 24.21 43.30 25.69 24.08 36.91 29.41 34.19 59.35 28.95 37.02 39.40 31.38 22.40 46.77 19.52 29.36 35.63 33.30 14.96 29.63 29.59 33.29 28.21
 29.98 24.73 29.24 14.23 26.71 32.21 39.74 20.73 40.68 23.90 21.90 34.34 26.29 30.73 56.59 25.35 34.18 36.19 27.66 19.25 43.14 17.19 26.91 32.01 31.88 12.24 26.57 28.92 30.70 25.89
 28.15 20.96 25.37 11.67 24.48 28.86 37.50 17.45 38.82 22.40 19.95 32.16 23.40 27.51 54.33 22.04 31.83 32.96 24.16 16.14 40.16 14.89 24.75 28.59 30.43 9.87 23.67 28.82 28.56 23.80
 25.02 16.01 20.50 8.10 20.98 24.52 33.80 13.31 35.56 19.61 17.00 28.51 19.63 23.07 50.24 17.78 28.29 28.32 19.56 12.22 35.51 11.60 21.36 23.96 27.55 6.88 19.70 27.27 25.12 20.61
 23.46 12.74 17.46 6.32 19.24 21.89 31.75 10.95 33.90 18.49 15.62 26.66 17.57 20.35 47.60 15.32 26.48 25.26 16.63 9.98 32.39 10.19 19.62 21.13 26.40 5.75 17.40 27.43 23.48 19.05
 21.50 8.60 14.04 4.33 17.19 19.20 29.44 8.29 32.41 16.91 13.72 24.33 15.35 17.25 44.74 12.59 24.46 21.48 13.31 7.33 29.36 8.03 17.52 17.81 24.08 4.35 14.64 27.21 21.45 17.09
 19.05 4.49 10.92 1.89 14.60 16.20 26.64 5.54 30.15 14.89 11.73 21.77 12.98 13.88 41.44 9.83 21.98 17.73 10.01 4.71 25.67 6.00 14.99 14.41 21.84 2.89 11.68 26.14 18.97 14.69
 16.78 0.36 7.72 -0.22 12.46 13.70 24.26 3.06 28.48 13.24 9.79 19.61 10.77 10.78 38.59 7.29 19.81 14.02 6.73 2.13 22.52 3.89 12.65 11.30 19.47 1.56 8.97 25.47 16.89 12.55
 15.22 -2.68 5.90 -1.38 10.94 12.00 22.56 1.79 27.41 12.19 8.63 18.12 9.61 8.64 36.33 5.82 18.26 11.19 4.70 0.62 20.27 2.82 11.25 9.03 17.53 1.26 7.13 25.16 15.49 11.21
 13.78 -5.52 4.38 -2.19 9.61 10.69 20.92 0.55 26.42 11.15 7.59 16.80 8.35 6.76 34.22 4.50 16.77 8.56 2.98 -0.71 18.36 1.55 9.92 7.12 15.55 1.00 5.49 24.71 14.18 9.85
 12.02 -8.26 2.92 -3.21 8.30 9.38 19.30 -0.43 25.41 10.08 6.45 15.46 7.42 4.80 32.21 3.22 15.12 6.00 1.35 -1.93 16.55 0.33 8.48 5.20 13.38 0.82 3.86 23.97 12.62 8.53
 11.23 -10.35 2.15 -3.72 7.45 8.61 18.15 -0.88 25.10 9.59 5.90 14.86 6.67 3.48 31.17 2.45 13.95 4.00 0.44 -2.67 15.69 -0.52 7.94 3.94 11.72 0.86 2.89 23.75 11.89 7.82
 10.16 -12.13 1.68 -3.65 6.82 8.02 17.19 -1.14 24.60 8.88 5.45 14.13 6.28 2.52 29.74 1.92 12.65 2.39 -0.26 -3.22 14.80 -1.32 7.18 2.92 9.92 1.16 1.99 23.34 10.98 7.11
 9.40 -13.42 1.55 -3.72 6.25 7.57 16.33 -1.04 24.10 8.51 5.16 13.59 6.06 1.66 28.72 1.54 11.43 0.98 -0.61 -3.43 14.47 -1.86 6.84 2.04 8.41 1.41 1.45 22.83 10.15 6.67
